Dataset.x,language.id,language.name,glottocode,latitude,longitude,family,concept,form_id,value,form,Language_broad,n,Dataset.y,AutotypMatch,R_type,Comments,PhoibleMatch,Trill
tryonsolomon,tryonsolomon-lengo,Lengo,leng1259,-9.56425,160.42,Austronesian,SMOOTH,tryonsolomon-lengo-250_smooth-1,mambɔ,mambɔ,Lengo,1,CLICS,lgr,trill,wiki,NA,NA
tryonsolomon,tryonsolomon-lokuru,Lokuru,touo1238,-8.58405,157.296,Touo,SMOOTH,tryonsolomon-lokuru-250_smooth-1,arota,arota,Lokuru,1,CLICS,tqu,no rhotic,NA,NA,NA
tryonsolomon,tryonsolomon-lungga,Lungga,lung1249,-8.17469,156.573,Austronesian,SMOOTH,tryonsolomon-lungga-250_smooth-1,emese,emese,Lungga,1,CLICS,lga,NA,NA,NA,NA
tryonsolomon,tryonsolomon-malango,Malango,mala1484,-9.61383,160.118,Austronesian,SMOOTH,tryonsolomon-malango-250_smooth-1,mamanĵa,mamanĵa,Malango,1,CLICS,mln,NA,NA,NA,NA
tryonsolomon,tryonsolomon-marovo,Marovo,maro1244,-8.37943,157.747,Austronesian,SMOOTH,tryonsolomon-marovo-250_smooth-1,memehe,memehe,Marovo,1,CLICS,mvo,NA,NA,NA,NA
tryonsolomon,tryonsolomon-mbaelelea,Mbaelelea,bael1237,-8.41627,160.721,Austronesian,SMOOTH,tryonsolomon-mbaelelea-250_smooth-1,θamoθamoa,θamoθamoa,Mbaelelea,1,CLICS,bvc,NA,NA,NA,NA
tryonsolomon,tryonsolomon-mbaengguu,Mbaengguu,baeg1237,-8.49014,160.771,Austronesian,SMOOTH,tryonsolomon-mbaengguu-250_smooth-1,ndɔndɔloa,ndɔndɔloa,Mbaengguu,1,CLICS,bvd,NA,NA,NA,NA
tryonsolomon,tryonsolomon-mbambatana,Mbambatana,baba1268,-7.22281,157.149,Austronesian,SMOOTH,tryonsolomon-mbambatana-250_smooth-1,ŋgulama,ŋgulama,Mbambatana,1,CLICS,baa,NA,NA,NA,NA
tryonsolomon,tryonsolomon-mbilua,Mbilua,bilu1245,-7.92388,156.663,Bilua,SMOOTH,tryonsolomon-mbilua-250_smooth-1,levilevl,levilevl,Mbilua,1,CLICS,blb,NA,NA,blb,NA
tryonsolomon,tryonsolomon-mbirao,Mbirao,bira1254,-9.73716,160.52,Austronesian,SMOOTH,tryonsolomon-mbirao-250_smooth-1,manĵamanĵa,manĵamanĵa,Mbirao,1,CLICS,brr,NA,NA,NA,NA
tryonsolomon,tryonsolomon-moli,Moli,moli1247,None,None,Austronesian,SMOOTH,tryonsolomon-moli-250_smooth-1,mačamača,mačamača,Moli,1,CLICS,vrs,NA,NA,NA,NA
tryonsolomon,tryonsolomon-mono,Mono,mono1273,-7.05102,155.76,Austronesian,SMOOTH,tryonsolomon-mono-250_smooth-1,ranisi,ranisi,Mono,1,CLICS,mte,trill,wiki,NA,NA
tryonsolomon,tryonsolomon-nanggu,Nanggu,nang1262,-10.7441,165.887,Austronesian,SMOOTH,tryonsolomon-nanggu-250_smooth-1,malilo,malilo,Nanggu,1,CLICS,ngr,NA,NA,NA,NA
tryonsolomon,tryonsolomon-nduke,Nduke,duke1237,-7.97768,157.064,Austronesian,SMOOTH,tryonsolomon-nduke-250_smooth-1,memehe,memehe,Nduke,1,CLICS,nke,NA,NA,NA,NA
tryonsolomon,tryonsolomon-nembao,Nembao,amba1266,-11.2958,166.498,Austronesian,SMOOTH,tryonsolomon-nembao-250_smooth-1,ikilimo,ikilimo,Nembao,1,CLICS,utp,NA,NA,NA,NA
tryonsolomon,tryonsolomon-nggela,Nggela,gela1263,-9.04587,160.186,Austronesian,SMOOTH,tryonsolomon-nggela-250_smooth-1,mambɔ,mambɔ,Nggela,1,CLICS,nlg,trill,wiki,NA,NA
tryonsolomon,tryonsolomon-nggela,Nggela,gela1263,-9.04587,160.186,Austronesian,SMOOTH,tryonsolomon-nggela-250_smooth-2,mandalɔ,mandalɔ,Nggela,1,CLICS,nlg,trill,wiki,NA,NA
tryonsolomon,tryonsolomon-ontongjava,Ontong Java,onto1237,-5.49029,159.701,Austronesian,SMOOTH,tryonsolomon-ontongjava-250_smooth-1,mole,mole,Ontong Java,1,CLICS,ojv,no rhotic,wiki,NA,NA
tryonsolomon,tryonsolomon-oroha,Oroha,oroh1237,-9.7386,161.513,Austronesian,SMOOTH,tryonsolomon-oroha-250_smooth-1,mamana!a,mamana!a,Oroha,1,CLICS,ora,no trill,"wiki ""the r is not rolled""",NA,NA
tryonsolomon,tryonsolomon-pileni,Pileni,pile1238,-10.173335,166.247188,Austronesian,SMOOTH,tryonsolomon-pileni-250_smooth-1,huaŋoŋolavoi,huaŋoŋolavoi,Pileni,1,CLICS,piv,no rhotic,wiki,NA,NA
tryonsolomon,tryonsolomon-poleo,Poleo,pole1240,None,None,Austronesian,SMOOTH,tryonsolomon-poleo-250_smooth-1,maɣambɔ,maɣambɔ,Poleo,1,CLICS,tlr,no trill,wiki,NA,NA
tryonsolomon,tryonsolomon-rawo,Rawo,rawo1242,None,None,Austronesian,SMOOTH,tryonsolomon-rawo-250_smooth-1,momoreaɣa,momoreaɣa,Rawo,1,CLICS,rwa,NA,NA,NA,NA
tryonsolomon,tryonsolomon-reefs,Reefs,natu1246,-10.6771,165.835,Austronesian,SMOOTH,tryonsolomon-reefs-250_smooth-1,mema,mema,Reefs,1,CLICS,ntu,NA,NA,ntu,NA
tryonsolomon,tryonsolomon-rennell,Rennell,renn1242,-11.6237,160.265,Austronesian,SMOOTH,tryonsolomon-rennell-250_smooth-1,huahuaŋgau,huahuaŋgau,Rennell,1,CLICS,mnv,no rhotic,wiki,NA,NA
tryonsolomon,tryonsolomon-ririo,Ririo,riri1237,-6.88927,156.92,Austronesian,SMOOTH,tryonsolomon-ririo-250_smooth-1,miɔlɔtɔ,miɔlɔtɔ,Ririo,1,CLICS,rri,NA,NA,NA,NA
tryonsolomon,tryonsolomon-roviana,Roviana,rovi1238,-8.20493,157.408,Austronesian,SMOOTH,tryonsolomon-roviana-250_smooth-1,mɛmehe,mɛmehe,Roviana,1,CLICS,rug,NA,NA,NA,NA
tryonsolomon,tryonsolomon-saa1,Sa'a (1),saaa1240,-9.60258,161.467,Austronesian,SMOOTH,tryonsolomon-saa1-250_smooth-1,manomanole!a,manomanole!a,Sa'a,2,CLICS,apb,NA,NA,NA,NA
tryonsolomon,tryonsolomon-santaana,Santa Ana,sant1414,None,None,Austronesian,SMOOTH,tryonsolomon-santaana-250_smooth-1,mamaoɣa,mamaoɣa,Santa Ana,1,CLICS,stn,trill,"wiki (""vibrant"")",NA,NA
tryonsolomon,tryonsolomon-savosavo,Savosavo,savo1255,-9.12853,159.814,Savosavo,SMOOTH,tryonsolomon-savosavo-250_smooth-1,mambo,mambo,Savosavo,1,CLICS,svs,trill,wiki,svs,NA
tryonsolomon,tryonsolomon-simbo,Simbo,simb1256,-8.26947,156.541,Austronesian,SMOOTH,tryonsolomon-simbo-250_smooth-1,memehe,memehe,Simbo,1,CLICS,sbb,NA,NA,NA,NA
tryonsolomon,tryonsolomon-tataba,Tataba,chek1238,-8.27055,159.625,Austronesian,SMOOTH,tryonsolomon-tataba-250_smooth-1,snahlu,snahlu,Tataba,1,CLICS,mrn,trill,"Boswell, Fredrick Alvin (2018). A grammar of Cheke Holo (Doctoral thesis). LOT Publications (Leiden University). hdl:1887/67082. ISBN 978-94-6093-301-1.",NA,NA
tryonsolomon,tryonsolomon-tikopia,Tikopia,tiko1237,-12.2766,168.822,Austronesian,SMOOTH,tryonsolomon-tikopia-250_smooth-1,lemolemo,lemolemo,Tikopia,1,CLICS,tkp,NA,NA,NA,NA
tryonsolomon,tryonsolomon-toambaita,To'ambaita,toab1237,-8.39233,160.619,Austronesian,SMOOTH,tryonsolomon-toambaita-250_smooth-1,ndɔndɔloa,ndɔndɔloa,To'ambaita,1,CLICS,mlu,trill,wiki,NA,NA
tryonsolomon,tryonsolomon-ughele,Ughele,ughe1237,-8.45725,157.341,Austronesian,SMOOTH,tryonsolomon-ughele-250_smooth-1,memehe,memehe,Ughele,1,CLICS,uge,no rhotic,wiki,NA,NA
tryonsolomon,tryonsolomon-vaghua,Vaghua,vagh1249,-6.68712,156.542,Austronesian,SMOOTH,tryonsolomon-vaghua-250_smooth-1,melɔtɔ,melɔtɔ,Vaghua,1,CLICS,tva,NA,NA,NA,NA
tryonsolomon,tryonsolomon-vaghua,Vaghua,vagh1249,-6.68712,156.542,Austronesian,SMOOTH,tryonsolomon-vaghua-250_smooth-2,zalama,zalama,Vaghua,1,CLICS,tva,NA,NA,NA,NA
tryonsolomon,tryonsolomon-vangunu,Vangunu,vang1243,-8.66826,157.997,Austronesian,SMOOTH,tryonsolomon-vangunu-250_smooth-1,memehe,memehe,Vangunu,1,CLICS,mpr,NA,NA,NA,NA
tryonsolomon,tryonsolomon-vano,Vano,vano1237,-11.6107,166.7984,Austronesian,SMOOTH,tryonsolomon-vano-250_smooth-1,mutnwoli,mutnwoli,Vano,1,CLICS,vnk,NA,NA,NA,NA
wold,wold-Swahili,Swahili,swah1253,-6.5,39,Atlantic-Congo,SMOOTH,wold-Swahili-15-77-1,laini,laini,Swahili,1,Google,swa,NA,NA,swh,NA
wold,wold-Iraqw,Iraqw,iraq1241,-4,35.5,Afro-Asiatic,SMOOTH,wold-Iraqw-15-77-1,motsotsooq,motsotsooq,Iraqw,1,CLICS,irk,NA,NA,irk,NA
wold,wold-Gawwada,Gawwada,gaww1239,5.5,37.25,Afro-Asiatic,SMOOTH,wold-Gawwada-15-77-1,mut’urt’ura,mut’urt’ura,Gawwada,1,CLICS,gwd,NA,NA,NA,NA
wold,wold-Hausa,Hausa,haus1257,12,7,Afro-Asiatic,SMOOTH,wold-Hausa-15-77-1,mài sántsíi,mài_sántsíi,Hausa,1,IDS,hau,NA,NA,hau,NA
wold,wold-TarifiytBerber,Tarifiyt Berber,tari1263,34.5,-4,Afro-Asiatic,SMOOTH,wold-TarifiytBerber-15-77-1,ařəqqaɣ,ařəqqaɣ,Tarifiyt Berber,1,CLICS,rif,NA,NA,rif,NA
wold,wold-SeychellesCreole,Seychelles Creole,sese1246,-4.75,55.5,Indo-European,SMOOTH,wold-SeychellesCreole-15-77-1,marbre,marbre,Seychelles Creole,1,CLICS,crs,NA,NA,NA,NA
wold,wold-Romanian,Romanian,roma1327,46,25,Indo-European,SMOOTH,wold-Romanian-15-77-1,neted,neted,Romanian,1,IDS,ron,NA,NA,ron,yes
wold,wold-LowerSorbian,Lower Sorbian,lowe1385,51.75,14.3333,Indo-European,SMOOTH,wold-LowerSorbian-15-77-1,rowny,rowny,Lower Sorbian,1,CLICS,dsb,trill,wiki,NA,NA
wold,wold-OldHighGerman,Old High German,oldh1241,50.55,9.68333,Indo-European,SMOOTH,wold-OldHighGerman-15-77-1,eban(i),eban(i),Old High German,1,IDS,goh,NA,NA,goh,NA
wold,wold-English,English,stan1293,52,0,Indo-European,SMOOTH,wold-English-15-77-1,smooth,smooth,English,1,IDS,eng,NA,approximant,eng,no
wold,wold-Bezhta,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,SMOOTH,wold-Bezhta-15-77-1,k’ak’alo,k’ak’alo,Bezhta,3,CLICS,kap,trill,wiki,NA,NA
wold,wold-Archi,Archi,arch1244,42,46.8333,Nakh-Daghestanian,SMOOTH,wold-Archi-15-77-1,čula,čula,Archi,3,CLICS,aqc,NA,NA,aqc,NA
wold,wold-Manange,Manange,mana1288,28,84.25,Sino-Tibetan,SMOOTH,wold-Manange-15-77-1,tʃã,tʃã,Manange,1,CLICS,nmm,NA,NA,nmm,NA
wold,wold-Ket,Ket,kett1243,64,87,Yeniseian,SMOOTH,wold-Ket-15-77-1,uul,uul,Ket,1,CLICS,ket,NA,NA,ket,NA
wold,wold-Sakha,Sakha,yaku1245,62,130,Turkic,SMOOTH,wold-Sakha-15-77-1,deχsi,deχsi,Sakha,1,CLICS,sah,NA,NA,sah,NA
wold,wold-Sakha,Sakha,yaku1245,62,130,Turkic,SMOOTH,wold-Sakha-15-77-2,könö,könö,Sakha,1,CLICS,sah,NA,NA,sah,NA
wold,wold-Oroqen,Oroqen,oroq1238,51.2829,126.111,Tungusic,SMOOTH,wold-Oroqen-15-77-1,burtʃurin,burtʃurin,Oroqen,1,CLICS,orh,NA,NA,NA,NA
wold,wold-Japanese,Japanese,nucl1643,37,140,Japonic,SMOOTH,wold-Japanese-15-77-1,nameraka,nameraka,Japanese,1,Google,jpn,NA,NA,jpn,NA
wold,wold-Japanese,Japanese,nucl1643,37,140,Japonic,SMOOTH,wold-Japanese-15-77-2,subesube,subesube,Japanese,1,Google,jpn,NA,NA,jpn,NA
wold,wold-Japanese,Japanese,nucl1643,37,140,Japonic,SMOOTH,wold-Japanese-15-77-3,tsurutsuru,tsurutsuru,Japanese,1,Google,jpn,NA,NA,jpn,NA
wold,wold-Thai,Thai,thai1261,16,101,Tai-Kadai,SMOOTH,wold-Thai-15-77-1,lamun,lamun,Thai,2,Google,tha,NA,NA,tha,NA
wold,wold-WhiteHmong,White Hmong,hmon1333,26,105,Hmong-Mien,SMOOTH,wold-WhiteHmong-15-77-1,du,du,White Hmong,1,CLICS,mww,no rhotic,wiki,NA,NA
wold,wold-CeqWong,Ceq Wong,chew1245,3.8807,102.456,Austroasiatic,SMOOTH,wold-CeqWong-15-77-1,sluc,sluc,Ceq Wong,1,CLICS,cwg,NA,NA,NA,NA
wold,wold-Malagasy,Malagasy,plat1254,-20,47,Austronesian,SMOOTH,wold-Malagasy-15-77-1,ma-làma,ma-làma,Malagasy,1,Google,mlg,NA,NA,plt,NA
wold,wold-Takia,Takia,taki1248,-4.66667,146,Austronesian,SMOOTH,wold-Takia-15-77-1,smut,smut,Takia,1,CLICS,tbc,NA,NA,NA,NA
wold,wold-Hawaiian,Hawaiian,hawa1245,19.5833,-155.5,Austronesian,SMOOTH,wold-Hawaiian-15-77-1,palaha,palaha,Hawaiian,1,IDS,haw,NA,no R-like phoneme,haw,no R
wold,wold-Gurindji,Gurindji,guri1247,-17.6667,130.667,Pama-Nyungan,SMOOTH,wold-Gurindji-15-77-1,kirinykiriny,kirinykiriny,Gurindji,1,CLICS,gue,mixed with trill,wiki,NA,NA
wold,wold-Yaqui,Yaqui,yaqu1251,27.5,-110.25,Uto-Aztecan,SMOOTH,wold-Yaqui-15-77-1,chitabetalai,chitabetalai,Yaqui,1,CLICS,yaq,NA,NA,yaq,NA
wold,wold-ZinacantanTzotzil,Zinacantán Tzotzil,tzot1259,16.8333,-92.8333,Mayan,SMOOTH,wold-ZinacantanTzotzil-15-77-1,ch’ulul,ch’ulul,Zinacantán Tzotzil,1,CLICS,tzo,NA,NA,tzo,NA
wold,wold-ZinacantanTzotzil,Zinacantán Tzotzil,tzot1259,16.8333,-92.8333,Mayan,SMOOTH,wold-ZinacantanTzotzil-15-77-2,lich’ich’,lich’ich’,Zinacantán Tzotzil,1,CLICS,tzo,NA,NA,tzo,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,SMOOTH,wold-Qeqchi-15-77-1,q'un,q'un,Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,SMOOTH,wold-Qeqchi-15-77-2,ji'ji',ji'ji',Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,SMOOTH,wold-Qeqchi-15-77-3,yolyol,yolyol,Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,SMOOTH,wold-Qeqchi-15-77-4,tiik,tiik,Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Otomi,Otomi,mezq1235,20.1667,-98.8333,Otomanguean,SMOOTH,wold-Otomi-15-77-1,xi nts'u̲ki,xi_nts'u̲ki,Otomi,1,CLICS,ote,NA,NA,ote,NA
wold,wold-Saramaccan,Saramaccan,sara1340,4.5,-55.5,Indo-European,SMOOTH,wold-Saramaccan-15-77-1,línzo,línzo,Saramaccan,1,CLICS,srm,no rhotic,wiki,NA,NA
wold,wold-ImbaburaQuechua,Imbabura Quechua,imba1240,0.333333,-78,Quechuan,SMOOTH,wold-ImbaburaQuechua-15-77-1,amuklla,amuklla,Imbabura Quechua,1,CLICS,que,NA,NA,NA,NA
wold,wold-Kalina,Kali'na,gali1262,5.5,-56,Cariban,SMOOTH,wold-Kalina-15-77-1,tu’kapele,tu’kapele,Kali'na,1,CLICS,car,NA,NA,car,NA
wold,wold-Hup,Hup,hupd1244,0.166667,-69.25,Naduhup,SMOOTH,wold-Hup-15-77-1,yíb,yíb,Hup,1,CLICS,jup,NA,NA,jup,NA
wold,wold-Wichi,Wichí,wich1264,-22.5,-62.5833,Matacoan,SMOOTH,wold-Wichi-15-77-1,talich’i,talich’i,Wichí,1,IDS,mzh,NA,NA,mzh,NA
wold,wold-Mapudungun,Mapudungun,mapu1245,-38,-72,Araucanian,SMOOTH,wold-Mapudungun-15-77-1,pañush,pañush,Mapudungun,1,IDS,arn,NA,no R-like phoneme,arn,no R
wold,wold-Swahili,Swahili,swah1253,-6.5,39,Atlantic-Congo,ROUGH,wold-Swahili-15-76-1,-kwaruza,-kwaruza,Swahili,1,Google,swa,NA,NA,swh,NA
wold,wold-Iraqw,Iraqw,iraq1241,-4,35.5,Afro-Asiatic,ROUGH,wold-Iraqw-15-76-1,xaslasla',xaslasla',Iraqw,1,CLICS,irk,NA,NA,irk,NA
wold,wold-Gawwada,Gawwada,gaww1239,5.5,37.25,Afro-Asiatic,ROUGH,wold-Gawwada-15-76-1,hašaša,hašaša,Gawwada,1,CLICS,gwd,NA,NA,NA,NA
wold,wold-Hausa,Hausa,haus1257,12,7,Afro-Asiatic,ROUGH,wold-Hausa-15-76-1,mài káushíi,mài_káushíi,Hausa,1,IDS,hau,NA,NA,hau,NA
wold,wold-TarifiytBerber,Tarifiyt Berber,tari1263,34.5,-4,Afro-Asiatic,ROUGH,wold-TarifiytBerber-15-76-1,aħā’šaw,aħā’šaw,Tarifiyt Berber,1,CLICS,rif,NA,NA,rif,NA
wold,wold-SeychellesCreole,Seychelles Creole,sese1246,-4.75,55.5,Indo-European,ROUGH,wold-SeychellesCreole-15-76-1,"ride, rid",ride,Seychelles Creole,1,CLICS,crs,NA,NA,NA,NA
wold,wold-SeychellesCreole,Seychelles Creole,sese1246,-4.75,55.5,Indo-European,ROUGH,wold-SeychellesCreole-15-76-2,brit,brit,Seychelles Creole,1,CLICS,crs,NA,NA,NA,NA
wold,wold-Romanian,Romanian,roma1327,46,25,Indo-European,ROUGH,wold-Romanian-15-76-1,aspru,aspru,Romanian,1,IDS,ron,NA,NA,ron,yes
wold,wold-LowerSorbian,Lower Sorbian,lowe1385,51.75,14.3333,Indo-European,ROUGH,wold-LowerSorbian-15-76-1,gropny,gropny,Lower Sorbian,1,CLICS,dsb,trill,wiki,NA,NA
wold,wold-LowerSorbian,Lower Sorbian,lowe1385,51.75,14.3333,Indo-European,ROUGH,wold-LowerSorbian-15-76-2,škropaty,škropaty,Lower Sorbian,1,CLICS,dsb,trill,wiki,NA,NA
wold,wold-OldHighGerman,Old High German,oldh1241,50.55,9.68333,Indo-European,ROUGH,wold-OldHighGerman-15-76-1,rûh,rûh,Old High German,1,IDS,goh,NA,NA,goh,NA
wold,wold-English,English,stan1293,52,0,Indo-European,ROUGH,wold-English-15-76-1,rough,rough,English,1,IDS,eng,NA,approximant,eng,no
wold,wold-Bezhta,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,ROUGH,wold-Bezhta-15-76-1,qäč’č’ö,qäč’č’ö,Bezhta,3,CLICS,kap,trill,wiki,NA,NA
wold,wold-Bezhta,Bezhta,bezh1248,42.0833,46.1667,Nakh-Daghestanian,ROUGH,wold-Bezhta-15-76-2,qöqilö,qöqilö,Bezhta,3,CLICS,kap,trill,wiki,NA,NA
wold,wold-Archi,Archi,arch1244,42,46.8333,Nakh-Daghestanian,ROUGH,wold-Archi-15-76-1,qarqatːut,qarqatːut,Archi,3,CLICS,aqc,NA,NA,aqc,NA
wold,wold-Ket,Ket,kett1243,64,87,Yeniseian,ROUGH,wold-Ket-15-76-1,qəgbareŋ,qəgbareŋ,Ket,1,CLICS,ket,NA,NA,ket,NA
wold,wold-Sakha,Sakha,yaku1245,62,130,Turkic,ROUGH,wold-Sakha-15-76-1,χatɨːlaːχ,χatɨːlaːχ,Sakha,1,CLICS,sah,NA,NA,sah,NA
wold,wold-Oroqen,Oroqen,oroq1238,51.2829,126.111,Tungusic,ROUGH,wold-Oroqen-15-76-1,lə:rin,lə:rin,Oroqen,1,CLICS,orh,NA,NA,NA,NA
wold,wold-Japanese,Japanese,nucl1643,37,140,Japonic,ROUGH,wold-Japanese-15-76-1,arai,arai,Japanese,1,Google,jpn,NA,NA,jpn,NA
wold,wold-Japanese,Japanese,nucl1643,37,140,Japonic,ROUGH,wold-Japanese-15-76-2,somatsu,somatsu,Japanese,1,Google,jpn,NA,NA,jpn,NA
wold,wold-Japanese,Japanese,nucl1643,37,140,Japonic,ROUGH,wold-Japanese-15-76-3,zarazara,zarazara,Japanese,1,Google,jpn,NA,NA,jpn,NA
wold,wold-Thai,Thai,thai1261,16,101,Tai-Kadai,ROUGH,wold-Thai-15-76-1,yàap,yàap,Thai,2,Google,tha,NA,NA,tha,NA
wold,wold-CeqWong,Ceq Wong,chew1245,3.8807,102.456,Austroasiatic,ROUGH,wold-CeqWong-15-76-1,kasar,kasar,Ceq Wong,1,CLICS,cwg,NA,NA,NA,NA
wold,wold-Malagasy,Malagasy,plat1254,-20,47,Austronesian,ROUGH,wold-Malagasy-15-76-1,marào,marào,Malagasy,1,Google,mlg,NA,NA,plt,NA
wold,wold-Malagasy,Malagasy,plat1254,-20,47,Austronesian,ROUGH,wold-Malagasy-15-76-2,marokoròko,marokoròko,Malagasy,1,Google,mlg,NA,NA,plt,NA
wold,wold-Takia,Takia,taki1248,-4.66667,146,Austronesian,ROUGH,wold-Takia-15-76-1,raf,raf,Takia,1,CLICS,tbc,NA,NA,NA,NA
wold,wold-Hawaiian,Hawaiian,hawa1245,19.5833,-155.5,Austronesian,ROUGH,wold-Hawaiian-15-76-1,`ōkala,`ōkala,Hawaiian,1,IDS,haw,NA,no R-like phoneme,haw,no R
wold,wold-Hawaiian,Hawaiian,hawa1245,19.5833,-155.5,Austronesian,ROUGH,wold-Hawaiian-15-76-2,`ōka`ika`i,`ōka`ika`i,Hawaiian,1,IDS,haw,NA,no R-like phoneme,haw,no R
wold,wold-Hawaiian,Hawaiian,hawa1245,19.5833,-155.5,Austronesian,ROUGH,wold-Hawaiian-15-76-3,`ālualua,`ālualua,Hawaiian,1,IDS,haw,NA,no R-like phoneme,haw,no R
wold,wold-Gurindji,Gurindji,guri1247,-17.6667,130.667,Pama-Nyungan,ROUGH,wold-Gurindji-15-76-1,purtuwurtu,purtuwurtu,Gurindji,1,CLICS,gue,mixed with trill,wiki,NA,NA
wold,wold-Yaqui,Yaqui,yaqu1251,27.5,-110.25,Uto-Aztecan,ROUGH,wold-Yaqui-15-76-1,sosoko,sosoko,Yaqui,1,CLICS,yaq,NA,NA,yaq,NA
wold,wold-ZinacantanTzotzil,Zinacantán Tzotzil,tzot1259,16.8333,-92.8333,Mayan,ROUGH,wold-ZinacantanTzotzil-15-76-1,ch'ixaltik,ch'ixaltik,Zinacantán Tzotzil,1,CLICS,tzo,NA,NA,tzo,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,ROUGH,wold-Qeqchi-15-76-1,b'iqb'iq,b'iqb'iq,Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,ROUGH,wold-Qeqchi-15-76-2,purux,purux,Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,ROUGH,wold-Qeqchi-15-76-3,b'urux b'urux,b'urux_b'urux,Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,ROUGH,wold-Qeqchi-15-76-4,k'urux,k'urux,Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Qeqchi,Q'eqchi',kekc1242,16,-89.8333,Mayan,ROUGH,wold-Qeqchi-15-76-5,turux,turux,Q'eqchi',1,CLICS,kek,NA,NA,kek,NA
wold,wold-Otomi,Otomi,mezq1235,20.1667,-98.8333,Otomanguean,ROUGH,wold-Otomi-15-76-1,xi nzadi,xi_nzadi,Otomi,1,CLICS,ote,NA,NA,ote,NA
wold,wold-ImbaburaQuechua,Imbabura Quechua,imba1240,0.333333,-78,Quechuan,ROUGH,wold-ImbaburaQuechua-15-76-1,shagra,shagra,Imbabura Quechua,1,CLICS,que,NA,NA,NA,NA
wold,wold-Kalina,Kali'na,gali1262,5.5,-56,Cariban,ROUGH,wold-Kalina-15-76-1,tɨwakalake,tɨwakalake,Kali'na,1,CLICS,car,NA,NA,car,NA
wold,wold-Hup,Hup,hupd1244,0.166667,-69.25,Naduhup,ROUGH,wold-Hup-15-76-1,kukuç-,kukuç-,Hup,1,CLICS,jup,NA,NA,jup,NA
wold,wold-Wichi,Wichí,wich1264,-22.5,-62.5833,Matacoan,ROUGH,wold-Wichi-15-76-1,yelaj,yelaj,Wichí,1,IDS,mzh,NA,NA,mzh,NA
wold,wold-Mapudungun,Mapudungun,mapu1245,-38,-72,Araucanian,ROUGH,wold-Mapudungun-15-76-1,ningül,ningül,Mapudungun,1,IDS,arn,NA,no R-like phoneme,arn,no R
lexirumah,bima1247,Bima,bima1247,-8.53818,118.843333,Austronesian,smooth,bima1247-smooth-1,mpida,ᵐpida,Bima,1,CLICS,bhp,NA,NA,NA,NA
lexirumah,bima1247,Bima,bima1247,-8.53818,118.843333,Austronesian,smooth,bima1247-smooth-2,ngame,ŋame,Bima,1,CLICS,bhp,NA,NA,NA,NA
lexirumah,bima1247,Bima,bima1247,-8.53818,118.843333,Austronesian,smooth,bima1247-smooth-3,niu,niu,Bima,1,CLICS,bhp,NA,NA,NA,NA
lexirumah,bima1247,Bima,bima1247,-8.53818,118.843333,Austronesian,smooth,bima1247-smooth-4,kecu,ket͡ʃu,Bima,1,CLICS,bhp,NA,NA,NA,NA
lexirumah,bima1247,Bima,bima1247,-8.53818,118.843333,Austronesian,rough,bima1247-rough-1,kasa,kasa,Bima,1,CLICS,bhp,NA,NA,NA,NA
lexirumah,bima1247,Bima,bima1247,-8.53818,118.843333,Austronesian,rough,bima1247-rough-2,ngara,ŋara,Bima,1,CLICS,bhp,NA,NA,NA,NA
lexirumah,buna1278-bobon,"Bunak, Bobonaro",buna1278,-9.033683,125.323406,Timor-Alor-Pantar,smooth,buna1278-bobon-smooth-1,sithɛ,sithɛ,Bunak,3,CLICS,bfn,trill,"Schapper, Antoinette (2009). Bunaq: a Papuan language of central Timor (Ph.D. thesis)",NA,NA
lexirumah,buna1278-bobon,"Bunak, Bobonaro",buna1278,-9.033683,125.323406,Timor-Alor-Pantar,rough,buna1278-bobon-rough-1,sithɛ ni,sithɛ_ni,Bunak,3,CLICS,bfn,trill,"Schapper, Antoinette (2009). Bunaq: a Papuan language of central Timor (Ph.D. thesis)",NA,NA
lexirumah,dela1252,Dela,dela1252,-10.890303,122.843183,Austronesian,smooth,dela1252-smooth-1,pipisoʔ,pipisoʔ,Dela,1,CLICS,row,trill,https://www.omniglot.com/writing/westernrote.htm,NA,NA
